Price Delta,Volume Delta,adj close,empty_price_scaled,empty_volume_scaled,Choice
-0.511118861233173,-65.10082784971344,99.48888113876684,-1.6475155575947271,-1.7234736611739412,2.0
-0.511118861233173,-51.17066833651173,99.48888113876684,-1.6475155575947271,-1.5398657494106405,2.0
-0.511118861233173,-37.24050882331,99.48888113876684,-1.6475155575947271,-1.3562578376473398,2.0
-0.511118861233173,-9.380189796906564,99.48888113876684,-1.6475155575947271,-0.9890420141207388,2.0
-0.511118861233173,18.48012922949688,99.48888113876684,-1.6475155575947271,-0.6218261905941376,2.0
-0.511118861233173,32.4102887426986,99.48888113876684,-1.6475155575947271,-0.4382182788308371,2.0
-0.511118861233173,46.34044825590031,99.48888113876684,-1.6475155575947271,-0.2546103670675366,2.0
-0.511118861233173,60.27060776910203,99.48888113876684,-1.6475155575947271,-0.071002455304236,2.0
-0.511118861233173,74.20076728230374,99.48888113876684,-1.6475155575947271,0.1126054564590644,2.0
-0.511118861233173,88.13092679550546,99.48888113876684,-1.6475155575947271,0.2962133682223649,2.0
-0.511118861233173,102.0610863087072,99.48888113876684,-1.6475155575947271,0.4798212799856658,2.0
-0.511118861233173,115.99124582190892,99.48888113876684,-1.6475155575947271,0.6634291917489663,2.0
-0.511118861233173,129.92140533511065,99.48888113876684,-1.6475155575947271,0.847037103512267,2.0
-0.511118861233173,143.85156484831236,99.48888113876684,-1.6475155575947271,1.0306450152755675,2.0
-0.511118861233173,157.78172436151408,99.48888113876684,-1.6475155575947271,1.214252927038868,2.0
-0.511118861233173,171.7118838747158,99.48888113876684,-1.6475155575947271,1.3978608388021685,2.0
-0.511118861233173,185.6420433879175,99.48888113876684,-1.6475155575947271,1.581468750565469,2.0
-0.4359914272985693,-51.17066833651173,99.56400857270144,-1.466463881112704,-1.5398657494106405,2.0
-0.4359914272985693,-37.24050882331,99.56400857270144,-1.466463881112704,-1.3562578376473398,2.0
-0.4359914272985693,-23.31034931010828,99.56400857270144,-1.466463881112704,-1.1726499258840393,2.0
-0.4359914272985693,-9.380189796906564,99.56400857270144,-1.466463881112704,-0.9890420141207388,2.0
-0.4359914272985693,4.549969716295152,99.56400857270144,-1.466463881112704,-0.8054341023574383,2.0
-0.4359914272985693,18.48012922949688,99.56400857270144,-1.466463881112704,-0.6218261905941376,2.0
-0.4359914272985693,32.4102887426986,99.56400857270144,-1.466463881112704,-0.4382182788308371,2.0
-0.4359914272985693,46.34044825590031,99.56400857270144,-1.466463881112704,-0.2546103670675366,2.0
-0.4359914272985693,60.27060776910203,99.56400857270144,-1.466463881112704,-0.071002455304236,2.0
-0.4359914272985693,74.20076728230374,99.56400857270144,-1.466463881112704,0.1126054564590644,2.0
-0.4359914272985693,88.13092679550546,99.56400857270144,-1.466463881112704,0.2962133682223649,2.0
-0.4359914272985693,102.0610863087072,99.56400857270144,-1.466463881112704,0.4798212799856658,2.0
-0.4359914272985693,115.99124582190892,99.56400857270144,-1.466463881112704,0.6634291917489663,2.0
-0.4359914272985693,129.92140533511065,99.56400857270144,-1.466463881112704,0.847037103512267,2.0
-0.4359914272985693,143.85156484831236,99.56400857270144,-1.466463881112704,1.0306450152755675,2.0
-0.4359914272985693,157.78172436151408,99.56400857270144,-1.466463881112704,1.214252927038868,2.0
-0.4359914272985693,171.7118838747158,99.56400857270144,-1.466463881112704,1.3978608388021685,2.0
-0.4359914272985693,185.6420433879175,99.56400857270144,-1.466463881112704,1.581468750565469,2.0
-0.3608639933639657,-65.10082784971344,99.63913600663604,-1.2854122046306802,-1.7234736611739412,2.0
-0.3608639933639657,-51.17066833651173,99.63913600663604,-1.2854122046306802,-1.5398657494106405,2.0
-0.3608639933639657,-37.24050882331,99.63913600663604,-1.2854122046306802,-1.3562578376473398,2.0
-0.3608639933639657,-9.380189796906564,99.63913600663604,-1.2854122046306802,-0.9890420141207388,2.0
-0.3608639933639657,4.549969716295152,99.63913600663604,-1.2854122046306802,-0.8054341023574383,2.0
-0.3608639933639657,18.48012922949688,99.63913600663604,-1.2854122046306802,-0.6218261905941376,2.0
-0.3608639933639657,32.4102887426986,99.63913600663604,-1.2854122046306802,-0.4382182788308371,2.0
-0.3608639933639657,46.34044825590031,99.63913600663604,-1.2854122046306802,-0.2546103670675366,2.0
-0.3608639933639657,60.27060776910203,99.63913600663604,-1.2854122046306802,-0.071002455304236,2.0
-0.3608639933639657,74.20076728230374,99.63913600663604,-1.2854122046306802,0.1126054564590644,2.0
-0.3608639933639657,88.13092679550546,99.63913600663604,-1.2854122046306802,0.2962133682223649,2.0
-0.3608639933639657,102.0610863087072,99.63913600663604,-1.2854122046306802,0.4798212799856658,2.0
-0.3608639933639657,115.99124582190892,99.63913600663604,-1.2854122046306802,0.6634291917489663,2.0
-0.3608639933639657,129.92140533511065,99.63913600663604,-1.2854122046306802,0.847037103512267,2.0
-0.3608639933639657,143.85156484831236,99.63913600663604,-1.2854122046306802,1.0306450152755675,2.0
-0.3608639933639657,157.78172436151408,99.63913600663604,-1.2854122046306802,1.214252927038868,2.0
-0.3608639933639657,171.7118838747158,99.63913600663604,-1.2854122046306802,1.3978608388021685,2.0
-0.3608639933639657,185.6420433879175,99.63913600663604,-1.2854122046306802,1.581468750565469,2.0
-0.285736559429362,-65.10082784971344,99.71426344057063,-1.1043605281486568,-1.7234736611739412,2.0
-0.285736559429362,-51.17066833651173,99.71426344057063,-1.1043605281486568,-1.5398657494106405,2.0
-0.285736559429362,-37.24050882331,99.71426344057063,-1.1043605281486568,-1.3562578376473398,2.0
