date,hold,buy,sell,choice,episode
2017-05-11,0.11964792013168335,0.12974832952022552,0.13942475616931915,2,7
2017-05-12,0.14253821969032288,0.1583578735589981,0.16811685264110565,2,7
2017-05-15,0.1653425395488739,0.182362362742424,0.19579613208770752,2,7
2017-05-16,0.1871921271085739,0.20727470517158508,0.22160975635051727,2,7
2017-05-17,0.2078322172164917,0.22806429862976074,0.2454061061143875,2,7
2017-05-18,0.22729647159576416,0.2495926022529602,0.26752302050590515,2,7
2017-05-19,0.24569225311279297,0.2702016830444336,0.2879898250102997,2,7
2017-05-22,0.26311203837394714,0.28561705350875854,0.30723604559898376,2,7
2017-05-23,0.27971792221069336,0.3067878782749176,0.32543155550956726,2,7
2017-05-24,0.28851380944252014,0.3161279857158661,0.34244415163993835,2,7
2017-05-25,0.2985473573207855,0.3417834937572479,0.3586294651031494,2,7
2017-05-26,0.2989360988140106,0.33991292119026184,0.37381041049957275,2,7
2017-05-30,0.298951119184494,0.3771563470363617,0.38832345604896545,2,7
2017-05-31,0.2989516258239746,0.3574846088886261,0.40224093198776245,2,7
2017-06-01,0.2989516258239746,0.4083159267902374,0.41561636328697205,2,7
2017-06-02,0.2989516258239746,0.381609708070755,0.4284956455230713,2,7
2017-06-05,0.2989516258239746,0.42672863602638245,0.44091853499412537,2,7
2017-06-06,0.2989516258239746,0.41354575753211975,0.45291996002197266,2,7
2017-06-07,0.2989516258239746,0.44025570154190063,0.46422725915908813,2,7
2017-06-08,0.2989516258239746,0.44202959537506104,0.4748539328575134,2,7
2017-06-09,0.2989516258239746,0.4538516402244568,0.4848226010799408,2,7
2017-06-12,0.2989516258239746,0.461633563041687,0.49415454268455505,2,7
2017-06-13,0.2989516258239746,0.46866220235824585,0.502869725227356,2,7
2017-06-14,0.2989516258239746,0.4743788242340088,0.5109868049621582,2,7
2017-06-15,0.2989516258239746,0.47804221510887146,0.5185235142707825,2,7
2017-06-16,0.2989516258239746,0.47818416357040405,0.5254970788955688,2,7
2017-06-19,0.2989516258239746,0.478189617395401,0.5267067551612854,2,7
2017-06-20,0.2989516258239746,0.47818973660469055,0.5253180265426636,2,7
2017-06-21,0.2989516258239746,0.47818973660469055,0.5221524238586426,2,7
2017-06-22,0.2989516258239746,0.47818973660469055,0.5169677138328552,2,7
2017-06-23,0.2989516258239746,0.47818973660469055,0.5104900002479553,2,7
2017-06-26,0.2989516258239746,0.47818973660469055,0.5013554692268372,2,7
2017-06-27,0.2989516258239746,0.47818973660469055,0.4911407232284546,2,7
2017-06-28,0.2989516258239746,0.47818973660469055,0.4806022047996521,2,7
2017-06-29,0.2989516258239746,0.47818973660469055,0.47075146436691284,1,7
2017-06-30,0.2989516258239746,0.4773018956184387,0.4640504717826843,1,7
2017-07-03,0.2989516258239746,0.46717044711112976,0.45844554901123047,1,7
2017-07-05,0.2989516258239746,0.4490920603275299,0.45051300525665283,2,7
2017-07-06,0.2989516258239746,0.42833495140075684,0.44159165024757385,2,7
2017-07-07,0.2989516258239746,0.4179563522338867,0.4348985552787781,2,7
2017-07-10,0.2989516258239746,0.4112096428871155,0.42832913994789124,2,7
2017-07-11,0.2989516258239746,0.404717355966568,0.4218040406703949,2,7
2017-07-12,0.2989516258239746,0.3982256352901459,0.41532349586486816,2,7
2017-07-13,0.2989516258239746,0.39181941747665405,0.4088907837867737,2,7
2017-07-14,0.2989516258239746,0.38551393151283264,0.402508944272995,2,7
2017-07-17,0.2989516258239746,0.3793053925037384,0.3961809277534485,2,7
2017-07-18,0.2989516258239746,0.37319085001945496,0.38990941643714905,2,7
2017-07-19,0.2989516258239746,0.3671683073043823,0.3836970031261444,2,7
2017-07-20,0.2989516258239746,0.36123618483543396,0.3775459825992584,2,7
2017-07-21,0.2989516258239746,0.35539305210113525,0.37145864963531494,2,7
2017-07-24,0.2989516258239746,0.3496377170085907,0.3654368221759796,2,7
2017-07-25,0.2989516258239746,0.3439691364765167,0.35948264598846436,2,7
2017-07-26,0.2989516258239746,0.33838656544685364,0.3535979092121124,2,7
2017-07-27,-1,-1,-1,0,7
2017-07-28,0.30025714635849,0.32747647166252136,0.34207385778427124,2,7
2017-07-31,0.31244340538978577,0.3223474621772766,0.3367292582988739,2,7
2017-08-01,0.3162178099155426,0.3173963129520416,0.3314589560031891,2,7
2017-08-02,0.3151482939720154,0.31252074241638184,0.3262532651424408,2,7
2017-08-03,0.3118424117565155,0.3077152967453003,0.32111287117004395,2,7
2017-08-04,0.30759891867637634,0.30298370122909546,0.31603947281837463,2,7
2017-08-07,0.3030070960521698,0.2983262240886688,0.3110341429710388,2,7
2017-08-08,0.2983223497867584,0.29374241828918457,0.3060978055000305,2,7
2017-08-09,0.2936522364616394,0.2892321050167084,0.3012316823005676,2,7
2017-08-10,0.28904107213020325,0.2847954034805298,0.2964368164539337,2,7
2017-08-11,0.28450629115104675,0.2804325520992279,0.2917138636112213,2,7
2017-08-14,0.2800539433956146,0.27614322304725647,0.2870635688304901,2,7
2017-08-15,0.27559173107147217,0.2730722427368164,0.28220993280410767,2,7
2017-08-16,0.2710255980491638,0.27084121108055115,0.2771548628807068,2,7
2017-08-17,0.2663135528564453,0.27075478434562683,0.2719116508960724,2,7
2017-08-18,0.26163291931152344,0.27075138688087463,0.2644529938697815,1,7
2017-08-21,0.25904425978660583,0.2701322138309479,0.26034653186798096,1,7
2017-08-22,0.2557661235332489,0.2630212604999542,0.2569652795791626,1,7
2017-08-23,0.24920308589935303,0.24993181228637695,0.250931054353714,2,7
2017-08-24,0.2422511726617813,0.2350468635559082,0.24414919316768646,2,7
2017-08-25,0.23692229390144348,0.2300746738910675,0.2424427568912506,2,7
2017-08-28,0.2341950684785843,0.22991524636745453,0.24355393648147583,2,7
2017-08-29,0.2333746701478958,0.2308962643146515,0.24468186497688293,2,7
2017-08-30,0.23346783220767975,0.23161309957504272,0.2457241266965866,2,7
2017-08-31,0.23393090069293976,0.23231080174446106,0.24668386578559875,2,7
2017-09-01,0.2345268577337265,0.23299004137516022,0.24756763875484467,2,7
2017-09-05,0.23516030609607697,0.23364394903182983,0.24838148057460785,2,7
2017-09-06,0.23579460382461548,0.23427541553974152,0.2491309493780136,2,7
2017-09-07,0.2364165484905243,0.23488546907901764,0.24982106685638428,2,7
2017-09-08,0.23702171444892883,0.2354750633239746,0.25045642256736755,2,7
2017-09-11,0.23760905861854553,0.23604506254196167,0.251041054725647,2,7
2017-09-12,0.23763178288936615,0.23633985221385956,0.25131314992904663,2,7
2017-09-13,0.2376326471567154,0.2366069108247757,0.2515394687652588,2,7
2017-09-14,0.2376326471567154,0.23686687648296356,0.25173327326774597,2,7
2017-09-15,0.2376326471567154,0.2371179759502411,0.25189757347106934,2,7
2017-09-18,0.2376326471567154,0.23736073076725006,0.2520348131656647,2,7
2017-09-19,0.2376326471567154,0.23759572207927704,0.25214701890945435,2,7
2017-09-20,0.2376326471567154,0.23782318830490112,0.25223633646965027,2,7
2017-09-21,0.2376326471567154,0.23804327845573425,0.25230440497398376,2,7
2017-09-22,0.2376326471567154,0.23825640976428986,0.25235289335250854,2,7
2017-09-25,0.2376326471567154,0.23846274614334106,0.25238338112831116,2,7
2017-09-26,0.2376326471567154,0.23866267502307892,0.2523970901966095,2,7
2017-09-27,0.2376326471567154,0.23885615170001984,0.2523953318595886,2,7
2017-09-28,0.2376326471567154,0.23904386162757874,0.2523791491985321,2,7
2017-09-29,0.2376326471567154,0.23922541737556458,0.2523495852947235,2,7
2017-10-02,0.2376326471567154,0.23940156400203705,0.25230762362480164,2,7
2017-10-03,-1,-1,-1,2,7
2017-10-04,0.2376326471567154,0.23953868448734283,0.25192487239837646,2,7
2017-10-05,0.2376326471567154,0.2393999546766281,0.2513195276260376,2,7
2017-10-06,0.2376326471567154,0.23939454555511475,0.25044873356819153,2,7
2017-10-09,0.2376326471567154,0.2393943816423416,0.24478331208229065,2,7
2017-10-10,0.2376326471567154,0.2393943816423416,0.2364669293165207,1,7
2017-10-11,0.2376326471567154,0.2385522872209549,0.23096999526023865,1,7
2017-10-12,0.2376326471567154,0.2301257699728012,0.22801312804222107,0,7
2017-10-13,0.23658068478107452,0.22429721057415009,0.22663234174251556,0,7
2017-10-16,0.22470314800739288,0.22202931344509125,0.22308027744293213,0,7
2017-01-03,0.20516997575759888,0.20974387228488922,0.21645255386829376,2,8
2017-01-04,0.17527449131011963,0.20148921012878418,0.20962683856487274,2,8
2017-01-05,0.15992091596126556,0.19530288875102997,0.20289893448352814,2,8
2017-01-06,0.15000784397125244,0.18873462080955505,0.19628296792507172,2,8
2017-01-09,0.1425911784172058,0.18237584829330444,0.18978139758110046,2,8
2017-01-10,0.13652658462524414,0.17616939544677734,0.18339620530605316,2,8
2017-01-11,0.13127437233924866,0.17010508477687836,0.1771290898323059,2,8
2017-01-12,0.12654609978199005,0.16418306529521942,0.17098158597946167,2,8
2017-01-13,0.12217459827661514,0.15839993953704834,0.16495494544506073,2,8
2017-01-17,0.1180572509765625,0.15275323390960693,0.15905031561851501,2,8
2017-01-18,0.11412862688302994,0.1472407579421997,0.15326878428459167,2,8
2017-01-19,0.1103457361459732,0.1418604552745819,0.14761120080947876,2,8
2017-01-20,0.1066797599196434,0.1366104930639267,0.14207817614078522,2,8
2017-01-23,0.10311110317707062,0.1314891129732132,0.1366703063249588,2,8
2017-01-24,0.09962638467550278,0.12649482488632202,0.13138803839683533,2,8
2017-01-25,0.09621652215719223,0.12162620574235916,0.12623167037963867,2,8
2017-01-26,0.0928753986954689,0.11688176542520523,0.12120131403207779,2,8
2017-01-27,0.08959894627332687,0.11226033419370651,0.11629703640937805,2,8
2017-01-30,0.0863846018910408,0.10776057839393616,0.1115187332034111,2,8
2017-01-31,0.08323091268539429,0.10338126122951508,0.10686621069908142,2,8
