date,hold,buy,sell,choice,episode
2017-10-16,0.6276282072067261,0.6302836537361145,0.6390000581741333,2,8
2017-01-03,0.6205394268035889,0.6202915906906128,0.6173199415206909,0,9
2017-01-04,0.5977299809455872,0.5967167019844055,0.5917866826057434,0,9
2017-01-05,0.5667829513549805,0.5660898685455322,0.5504876971244812,0,9
2017-01-06,0.5370872020721436,0.5378057956695557,0.5188369750976562,1,9
2017-01-09,0.5108933448791504,0.5119394063949585,0.49074041843414307,1,9
2017-01-10,0.4779156446456909,0.4803556799888611,0.45989251136779785,1,9
2017-01-11,0.44128185510635376,0.44389694929122925,0.42569270730018616,1,9
2017-01-12,0.4049367308616638,0.4066598117351532,0.3905153274536133,1,9
2017-01-13,0.3717833161354065,0.3721432089805603,0.3580697178840637,1,9
2017-01-17,0.34194087982177734,0.34090113639831543,0.3286847472190857,0,9
2017-01-18,0.3134614825248718,0.3125768303871155,0.3012559711933136,0,9
2017-01-19,0.2865760326385498,0.2855203151702881,0.2763838768005371,0,9
2017-01-20,0.2616724371910095,0.2610723376274109,0.2533009350299835,0,9
2017-01-23,0.2394188642501831,0.2380891740322113,0.23064817488193512,0,9
2017-01-24,0.22111469507217407,0.2192046195268631,0.2113676816225052,0,9
2017-01-25,0.20566332340240479,0.2045239359140396,0.1930403709411621,0,9
2017-01-26,0.19556039571762085,0.19632987678050995,0.1804819256067276,1,9
2017-01-27,0.19491147994995117,0.19813108444213867,0.17360839247703552,1,9
2017-01-30,0.19683730602264404,0.2013140469789505,0.17417588829994202,1,9
2017-01-31,0.19395995140075684,0.1985839456319809,0.17491644620895386,1,9
2017-02-01,0.18319666385650635,0.1871519535779953,0.17069551348686218,1,9
2017-02-02,0.16453886032104492,0.16718225181102753,0.16012775897979736,1,9
2017-02-03,0.13957369327545166,0.14133766293525696,0.14391854405403137,2,9
2017-02-06,0.1325656771659851,0.1335914134979248,0.12963071465492249,1,9
2017-02-07,0.1978759765625,0.19219227135181427,0.14567998051643372,0,9
2017-02-08,0.19181132316589355,0.18976850807666779,0.180262953042984,0,9
2017-02-09,0.18882614374160767,0.18489709496498108,0.19402918219566345,2,9
2017-02-10,0.23629766702651978,0.23328295350074768,0.20961350202560425,0,9
2017-02-13,0.285691499710083,0.2941397428512573,0.2800746560096741,1,9
2017-02-14,0.31519532203674316,0.3023136258125305,0.3356107473373413,2,9
2017-02-15,0.46599823236465454,0.46523773670196533,0.3937748074531555,0,9
2017-02-16,0.5607023239135742,0.5786668658256531,0.5520963668823242,1,9
2017-02-17,0.6623735427856445,0.6553242206573486,0.6895208358764648,2,9
2017-02-21,0.8274508714675903,0.8296514749526978,0.8265759348869324,1,9
2017-02-22,1.0434716939926147,1.0764636993408203,1.018357515335083,1,9
2017-02-23,1.132402777671814,1.157214641571045,1.193386197090149,2,9
2017-02-24,1.3688044548034668,1.377413034439087,1.365659236907959,1,9
2017-02-27,1.5268688201904297,1.5639619827270508,1.5839873552322388,2,9
2017-02-28,1.7623463869094849,1.788931965827942,1.7982186079025269,2,9
2017-03-01,1.9649345874786377,1.9949610233306885,2.05320143699646,2,9
2017-03-02,2.2746880054473877,2.2987074851989746,2.341292381286621,2,9
2017-03-03,2.567854404449463,2.5881195068359375,2.6711106300354004,2,9
2017-03-06,2.9350998401641846,2.9517626762390137,3.0431039333343506,2,9
2017-03-07,3.334106683731079,3.344697952270508,3.4541518688201904,2,9
2017-03-08,3.758909225463867,3.7704970836639404,3.89876651763916,2,9
2017-03-09,4.204513072967529,4.224119663238525,4.372239112854004,2,9
2017-03-10,4.659458160400391,4.698836326599121,4.866884231567383,2,9
2017-03-13,5.107000827789307,5.18193244934082,5.369293689727783,2,9
2017-03-14,5.563608169555664,5.668086051940918,5.875968933105469,2,9
2017-03-15,6.018856525421143,6.152390480041504,6.380936145782471,2,9
2017-03-16,6.471042156219482,6.631330490112305,6.882479667663574,2,9
2017-03-17,6.923460483551025,7.109206199645996,7.386847019195557,2,9
2017-03-20,7.373326301574707,7.579116344451904,7.885599136352539,2,9
2017-03-21,7.819203853607178,8.036931991577148,8.378338813781738,2,9
2017-03-22,8.259206771850586,8.50008487701416,8.859621047973633,2,9
2017-03-23,8.692424774169922,8.930644989013672,9.333459854125977,2,9
2017-03-24,9.061840057373047,9.36838150024414,9.797237396240234,2,9
2017-03-27,9.374797821044922,9.800151824951172,10.250208854675293,2,9
2017-03-28,9.701074600219727,10.221634864807129,10.684215545654297,2,9
2017-03-29,9.94267749786377,10.626967430114746,11.10323429107666,2,9
2017-03-30,10.190520286560059,10.984460830688477,11.512533187866211,2,9
2017-03-31,10.439623832702637,11.34534740447998,11.890047073364258,2,9
2017-04-03,10.555046081542969,11.690889358520508,12.24713134765625,2,9
2017-04-04,10.658626556396484,11.978123664855957,12.591747283935547,2,9
2017-04-05,10.752140998840332,12.26704216003418,12.900833129882812,2,9
2017-04-06,-1,-1,-1,2,9
2017-04-07,10.917665481567383,12.656436920166016,13.478499412536621,2,9
2017-04-10,10.985464096069336,12.818800926208496,13.717599868774414,2,9
2017-04-11,11.04442310333252,12.887394905090332,13.940353393554688,2,9
2017-04-12,11.091230392456055,12.939266204833984,14.11844253540039,2,9
2017-04-13,11.12917709350586,12.981196403503418,14.26339340209961,2,9
2017-04-17,11.154600143432617,13.009283065795898,14.360810279846191,2,9
2017-04-18,11.167540550231934,13.023574829101562,14.4105224609375,2,9
2017-04-19,11.167917251586914,13.023990631103516,14.41203498840332,2,9
2017-04-20,11.156579971313477,13.011472702026367,14.368562698364258,2,9
2017-04-21,11.134424209594727,12.987009048461914,14.283601760864258,2,9
2017-04-24,11.10335922241211,12.952712059020996,14.164599418640137,2,9
2017-04-25,11.067496299743652,12.913125038146973,14.027429580688477,2,9
2017-04-26,11.028327941894531,12.869894981384277,13.87785530090332,2,9
2017-04-27,10.987776756286621,12.825145721435547,13.723254203796387,2,9
2017-04-28,10.946735382080078,12.779861450195312,13.567046165466309,2,9
2017-05-01,10.903448104858398,12.732107162475586,13.40257453918457,2,9
2017-05-02,10.860379219055176,12.684600830078125,13.239214897155762,2,9
2017-05-03,10.817628860473633,12.63745403289795,13.077322959899902,2,9
2017-05-04,10.77519416809082,12.59066390991211,12.91689682006836,2,9
2017-05-05,10.733081817626953,12.544236183166504,12.757926940917969,2,9
2017-05-08,10.69128704071045,12.498167991638184,12.600403785705566,2,9
2017-05-09,10.649818420410156,12.45246410369873,12.4443359375,1,9
2017-05-10,10.619329452514648,12.416772842407227,12.330090522766113,1,9
2017-05-11,10.604792594909668,12.376457214355469,12.279610633850098,1,9
2017-05-12,10.590250015258789,12.313190460205078,12.23307991027832,1,9
2017-05-15,10.568802833557129,12.21977424621582,12.164634704589844,1,9
2017-05-16,10.538833618164062,12.09537124633789,12.068235397338867,1,9
2017-05-17,10.500435829162598,11.941472053527832,11.944230079650879,2,9
2017-05-18,10.459428787231445,11.77388858795166,11.812915802001953,2,9
2017-05-19,10.419475555419922,11.629375457763672,11.68207836151123,2,9
2017-05-22,10.38038444519043,11.49792766571045,11.552664756774902,2,9
2017-05-23,10.341561317443848,11.368539810180664,11.424297332763672,2,9
2017-05-24,10.30367660522461,11.24195671081543,11.299434661865234,2,9
2017-05-25,10.266084671020508,11.117636680603027,11.17564582824707,2,9
2017-05-26,10.229297637939453,10.996170997619629,11.054789543151855,2,9
2017-05-30,10.192715644836426,10.87651538848877,10.934709548950195,2,9
2017-05-31,10.156280517578125,10.757987976074219,10.815298080444336,2,9
2017-06-01,10.11999225616455,10.640447616577148,10.696561813354492,2,9
2017-06-02,10.08385181427002,10.523880004882812,10.578510284423828,2,9
2017-06-05,10.047865867614746,10.408270835876465,10.461159706115723,2,9
2017-06-06,10.012035369873047,10.293600082397461,10.34451675415039,2,9
2017-06-07,9.976364135742188,10.179847717285156,10.228594779968262,2,9
2017-06-08,9.940858840942383,10.067000389099121,10.11340045928955,2,9
2017-06-09,9.905519485473633,9.955045700073242,9.998943328857422,2,9
2017-06-12,9.87035083770752,9.843969345092773,9.885229110717773,2,9
2017-06-13,9.84019947052002,9.749082565307617,9.78786563873291,0,9
2017-06-14,9.826133728027344,9.728067398071289,9.746150970458984,0,9
2017-06-15,9.794623374938965,9.711252212524414,9.723227500915527,0,9
2017-06-16,9.734354972839355,9.66787052154541,9.684553146362305,0,9
2017-06-19,9.642889022827148,9.594682693481445,9.619362831115723,0,9
2017-06-20,9.521710395812988,9.493888854980469,9.528695106506348,2,9
2017-06-21,9.391921997070312,9.396239280700684,9.43356704711914,2,9
2017-06-22,9.291193008422852,9.305315971374512,9.340048789978027,2,9
2017-06-23,9.195772171020508,9.221467971801758,9.243109703063965,2,9
2017-06-26,9.095941543579102,9.137950897216797,9.141809463500977,2,9
2017-06-27,8.995414733886719,9.057229042053223,9.037474632263184,1,9
2017-06-28,8.920795440673828,8.995458602905273,8.951444625854492,1,9
2017-06-29,8.866929054260254,8.939303398132324,8.889904975891113,1,9
